taxonID,typeStatus,scientificName,sex,locality,verbatimLatitude,verbatimLongitude,institutionCode,catalogNumber,recordedBy,verbatimEventDate,typeDesignatedBy
1155665,"holotype","Alloperla (Alloperla) thalia Ricker, 1952","male","Northwestern U.S.A., Montana, Gallatin County: Central Park Bridge to Cameron Bridge Gallatin Co., Montana June 17-18, 1949 Coll. R. Horswell","","","INHS","Plecoptera 1450","R. Horswell","June 17, 1949","Ricker. 1952. Systematic Studies in Plecoptera. Indiana University Publications Science Series (Ind.Univ.Pub.Sci.Ser.) 18:1-200"
1155669,"holotype","Alloperla lenati Kondratieff & Kirchner, 2004","male","Southeastern U.S.A., North Carolina, Scotland County: Lumber River, US 401 1 mi NE Wagram, Hoke/Scotland Co(ounty line)","N 39.900940","W 79.348970","USNM","","Kondratieff, B. C.; Kirchner, R. F.","May 1, 2003","Kondratieff & Kirchner. 2004. Alloperla lenati, a new species of stonefly from North Carolina (Plecoptera: Chloroperlidae) and two new state records (Plecoptera: Perlodidae). Annals of the Entomological Society of America (Ann. ent. Soc. Amer.) 97(3):361-363"
1155671,"holotype","Alloperla furcula Surdick, 1981","male","Southeastern U.S.A., South Carolina, Aiken County: SOUTH CAROLINA: Aiken Co./ Savannah River Plant (SRP-3-1) / Upper Three Runs Creek","","","USNM","USNM 76886","Herlong; Pritchard","May 17, 1977","Surdick. 1981. New Nearctic Chloroperlidae (Plecoptera). Great Basin Naturalist (Gr. Bas. Nat.) 41:349-359"
1155673,"holotype","Alloperla quadrata Harden & Mickel, 1952","male","North-Central U.S.A., Minnesota, Pine County","","","UMSP","VMi 9.44","P. H. Harden","June 1, 1948","Harden & Mickel. 1952. The stoneflies of Minnesota (Plecoptera). Tech. Bull., Univ. Minn. 201:1-84 ?"
1155674,"holotype","Alloperla sylvia Harden & Mickel, 1952","male","North-Central U.S.A., Minnesota, Pine County","","","UMSP","VMi 9.52","P. H. Harden","June 2, 1948","Harden & Mickel. 1952. The stoneflies of Minnesota (Plecoptera). Tech. Bull., Univ. Minn. 201:1-84 ?"
1155675,"holotype","Alloperla natchez Surdick & Stark, 1980","male","Southeastern U.S.A., Mississippi, Claiborne County: Miss.; Claiborne Co.; Little Sand Ck.; Rocky Springs Natchez Trace Parkway","","","USNM","USNM 75972","Stark, B. P.","April 22, 1978","Surdick & Stark. 1980. Two new species of Chloroperlidae (Plecoptera) from Mississippi. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 82(1):69-73"
1155676,"holotype","Alloperla ouachita Stark & Stewart, 1983","male","Southeastern U.S.A., Arkansas, Montgomery County: Ark. Montgomery Co., Little Missouri R.","","","USNM","USNM 100682","Bacon, E. J.; Feminella, J.","June 20, 1980","Stark & Stewart. 1983. New records and descriptions of Alloperla (Plecoptera: Chloroperlidae) from the Ozark-Ouachita region. Entomological News (Ent. News) 94(2):55-59"
1155677,"holotype","Alloperla tiunovae Teslenko, 2009","male","Russian Far East, Primorye: Komissarovka River, Komissarovo Vill.","","","IBSS","","T.M. Tiunova","May 28, 1998","Teslenko. 2009. A new species of the stonefly genus Alloperla Banks (Plecoptera, Chloroperlidae) from the south of the Russian Far East. Entomologicheskoe Obozrenie (Entomol. Obozr.) 88(1):106-110"
1155678,"holotype","Alloperla yangi Li & Wang, 2011","male","China, Manchuria, Liaoning: Liaoning, Kuandian County, Quanshanlinchang","N 40.971100","E 125.045000","CAU","","J. Wang","July 7, 2009","Li, Weihai & Rongfeng Wang. 2011. A new species of <i>Alloperla </i>(Plecoptera: Chloroperlidae) from China. Zootaxa 3040:29-33"
1155678,"paratype","Alloperla yangi Li & Wang, 2011","male","China, Manchuria, Liaoning: Liaoning, Kuandian County, Quanshanlinchang","N 40.971100","E 125.045000","CAU","","J. Wang","July 7, 2009","Li, Weihai & Rongfeng Wang. 2011. A new species of <i>Alloperla </i>(Plecoptera: Chloroperlidae) from China. Zootaxa 3040:29-33"
1155680,"holotype","Bisancora rutriformis Surdick, 1981","male","Southwestern U.S.A., California, Los Angeles County: CALIFORNIA: Los Angeles Co./ San Gabriel Mts., Little Rock Crk./ near Little Rock and Palmdale","","","USNM","USNM 76889","Murvosh, C. M.","June 9, 1974","Surdick. 1981. New Nearctic Chloroperlidae (Plecoptera). Great Basin Naturalist (Gr. Bas. Nat.) 41:349-359"
1155685,"holotype","Sweltsa pisteri Baumann & Bottorff, 1997","male","Southwestern U.S.A., California, Mendocino County: California; Mendocino Co. S. Caspar Creek near Weir, JacksonState Forest, E. of town of Caspar","","","USNM","USNM 105712","Bottorff, R. L.","May 9, 1991","Baumann & R.L. Bottorff. 1997. Two new species of Chloroperlidae (Plecoptera) from California. Great Basin Naturalist (Gr. Bas. Nat.) 57(4):343-347"
1155687,"holotype","Sweltsa adamantea Surdick, 1995","male","Northwestern U.S.A., Oregon: OREGON, McMinnville, Peavine Ridge","","","USNM","USNM 105162","Fender, Kenneth M.","June 8, 1948","Surdick. 1995. New western Nearctic Sweltsa (Plecoptera: Chloroperlidae). Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 97(1):161-177"
1155688,"holotype","Sweltsa cristata Surdick, 1995","male","Southwestern U.S.A., Utah, San Juan County: UTAH: San Juan Co., Johnson Crk., Tunnel 19 mi. N. of Blanding","","","USNM","USNM 105179","Mulaik","","Surdick. 1995. New western Nearctic Sweltsa (Plecoptera: Chloroperlidae). Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 97(1):161-177"
1155689,"holotype","Sweltsa resima Surdick, 1995","male","Southwestern U.S.A., California, Inyo County: CALIFORNIA: Inyo Co.; Whitney Portal","","","USNM","USNM 105165","Rentz, D. C.","June 15, 1966","Surdick. 1995. New western Nearctic Sweltsa (Plecoptera: Chloroperlidae). Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 97(1):161-177"
1155690,"holotype","Sweltsa umbonata Surdick, 1995","female","Southwestern U.S.A., California, Shasta County: CALIFORNIA: Shasta Co.; Fowlers Campground, McCloud River","","","USNM","USNM 105163","Jewett, S. G. Jr.","June 6, 1965","Surdick. 1995. New western Nearctic Sweltsa (Plecoptera: Chloroperlidae). Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 97(1):161-177"
1155693,"holotype","Sweltsa assam Zwick, 1971","male","Indian Subcontinent, Assam: Kameng Frontier Division, Talung Dzong; 2134 meters","","","MZLS","","F. Schmid","May 12, 1961","Zwick, Peter. 1971. Bemerkungen über die Gattung Sweltsa, mit der Beschreibung einer neuen Art (Plecoptera, Chloroperlidae). Mitteilungen der Deutschen Entomologischen Gesellschaft (Mitt. Dtsch. Entomol. Ges.) 29(4):40-43"
1155700,"holotype","Sweltsa holstonensis Kondratieff & Kirchner, 1998","male","Southeastern U.S.A., Virginia, Washington County: VA, Washington Co., Little Moccasin Creek, Co. Rd. 690","","","USNM","USNM 105635","Stark, B. P.; Kirchner, R.","May 15, 1997","Kondratieff & Kirchner. 1998. A new species of Sweltsa (Plecoptera: Chloroperlidae) from eastern North America. Entomological News (Ent. News) 109(4):293-295"
1155701,"holotype","Sweltsa hondo Baumann & Jacobi, 1984","male","South-Central U.S.A., New Mexico, Taos County: New Mexico, Taos Co./ Lake Fork, Rio Hondo, Beaver/ Pond, above Taos Ski Valley","","","USNM","USNM 100862","Jacobi, G. Z.","July 31, 1980","Baumann & Jacobi. 1984. Two new species of stoneflies (Plecoptera) from New Mexico. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 86(1):147-154"
1155714,"holotype","Sweltsa pocahontas Kirchner & Kondratieff, 1988","male","Northeastern U.S.A., West Virginia, Pocahontas County: WV Pocahontas Co., right fork of Tea Cr., 0.4 mi N of WV 150, between Tea Cr. & Gauley Mts.","","","USNM","USNM 104236","Kirchner, R. F.; Kondratieff, B. C.","June 16, 1983","Kirchner & Kondratieff. 1988. A new species of Sweltsa from West Virginia (Plecoptera: Chloroperlidae). Entomological News (Ent. News) 99(5):233-236"
1155721,"holotype","Sweltsa voshelli Kondratieff & Kirchner, 1991","male","Southeastern U.S.A., Virginia, Patrick County: Small spring-fed stream by cemetary, Rt. 605, Patrick Co., VA","","","USNM","USNM 104461","Kondratieff, B. C.","May 10, 1982","Kondratieff & Kirchner. 1991. New Nearctic Chloroperlidae (Plecoptera). Journal of the New York Entomological Society (J. N. Y. Entomol. Soc.) 99(2):199-203"
1155722,"holotype","Sweltsa durfeei Kondratieff & Baumann, 2009","male","Northwestern U.S.A., Montana, Mineral County: Van Ness Creek, Lolo NF, FR 7812, 2 miles off FR 250 (Trout Creek Road), south of Superior","","","USNM","","R. Durfee","July 2, 2008","Kondratieff & Baumann. 2009. A contribution to the knowledge of Sweltsa exquisita (Frison) and S. occidens (Frison) and description of a new species of Sweltsa from the northern Rocky Mountains, U.S.A. (Plecoptera: Chloroperlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 5(3):20-29"
1155724,"holotype","Sweltsa gaufini Baumann, 1973","male","Southwestern U.S.A., Utah, Cache County: Utah; Cache Co., Ricks Spring, Logan Canyon","","","USNM","USNM 72484","Nebeker, A. V.","August 29, 1964","Baumann. 1973. Studies on Utah stoneflies (Plecoptera). Great Basin Naturalist (Gr. Bas. Nat.) 33(1):91-108, 11 figs."
1155728,"holotype","Sweltsa hoffmani Kondratieff & Kirchner, 2009","male","Northeastern U.S.A., West Virginia, Logan County: West Virginia: Logan Co., Frogtown Hollow of Copperas Mine Fork, 28 April 1975, R.F. Kirchner","","","USNM","","","","Kondratieff & Kirchner. 2009. In Roble & Mitchell [Ed.]. A Lifetime of Contributions to Myriapodology and the Natural History of Virginia: A Festschrift in Honor of Richard L. Hoffman’s 80th Birthday. A new species in the Sweltsa onkos complex (Plecoptera: Chloroperlidae). Virginia Museum of Natural History Special Publication 16:295-300"
1155730,"holotype","Sweltsa wui Stark & Sivec, 2009","male","China, China South-central, Sichuan: Pitiao River, Welong, Balangshan Pass; 2700 meters","","","PMSL","","Horvat & I. Sivec","June 1, 1991","Stark & Sivec. 2009. Sweltsa wui and Haploperla valentinae (Plecoptera: Chloroperlidae), two new stoneflies from Sichuan province, China. Illiesia: International Journal of Stonefly Research (Illiesia) 5(14):156-163"
1155731,"holotype","Sweltsa salix Lee & Baumann, 2010","male","Southwestern U.S.A., California, Humboldt County: Willow Creek, East Fork Willow Creek Campground","","","CAS","","J.J. Lee","May 19, 2008","Lee, J.J. & Baumann. 2010. Studies on Sweltsa townesi and a new species, Sweltsa salix, from northern California (Plecoptera: Chloroperlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 6(4):34-40"
1155732,"holotype","Sweltsa zhiltzovae Zwick, 2010","male","Eastern Asia, Korea: REPUBLIC OF KOREA, Chungbuk, Sangchon-Myeon, Dungeon-li near Doma Pass; 750 meters","","","USNM","","","May 2, 2006","Zwick, Peter. 2010. New species and new records of Plecoptera from Korea and the Russian Far East. Illiesia: International Journal of Stonefly Research (Illiesia) 6(9):75-97"
1155763,"holotype","Haploperla fleeki Kondratieff, Kirchner & Lenat, 2005","male","Southeastern U.S.A., North Carolina, Moore County: NC: Hoke/Moore Co., Little river, Morrison Bridge Road, east of Southern Pines.","","","USNM","","Kondratieff, B. C.; Kirchner, R. F.; Zuellig; Lenat","May 18, 2004","Kondratieff, Kirchner & Lenat. 2005. Two new species of Haploperla Navas (Plecoptera: Chloroperlidae) from North Carolina, U.S.A. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 107(4):859-863"
1155764,"holotype","Haploperla parkeri Kirchner & Kondratieff, 2005","male","Southeastern U.S.A., North Carolina, Haywood County: NC: Haywood Co., CR. 1395, 0.6 mi SW of Cove Creek Gap.","","","USNM","","Kirchner, R. F.; Kirchner, R. F.","May 16, 1983","Kirchner & Kondratieff. 2005. In Kondratieff, Kirchner & Lenat. Two new species of Haploperla Navas (Plecoptera: Chloroperlidae) from North Carolina, U.S.A. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 107(4)"
1155769,"holotype","Hastaperla chukcho Surdick & Stark, 1980","male","Southeastern U.S.A., Mississippi, Claiborne County: Miss.; Claiborne Co.; Owens Ck.; 3 m. S. Rocky Spring Natchez Trace Pkway","","","USNM","USNM 75971","Stark, B. P.","April 8, 1978","Surdick & Stark. 1980. Two new species of Chloroperlidae (Plecoptera) from Mississippi. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 82(1):69-73"
1155776,"holotype","Haploperla zwicki Stark & Sivec, 2008","male","Indo-China, Thailand: Doi Inthanon National Park; 2100 meters","","","PMSL","","I. Sivec, B. Horvat","April 6, 1993","Stark & Sivec. 2008. New Stoneflies (Plecoptera) from Asia. Illiesia: International Journal of Stonefly Research (Illiesia) 4(1):1-10"
1155778,"holotype","Haploperla valentinae Stark & Sivec, 2009","male","China, China South-central, Sichuan: Pitiao River, Balangshan Pass; 2700 meters","","","PMSL","","H.B., I. Sivec","June 1, 1991","Stark & Sivec. 2009. Sweltsa wui and Haploperla valentinae (Plecoptera: Chloroperlidae), two new stoneflies from Sichuan province, China. Illiesia: International Journal of Stonefly Research (Illiesia) 5(14):156-163"
1155783,"holotype","Plesioperla assamensis Zwick, 1967","male","Indian Subcontinent, Assam: Kameng Frontier Division, Shergaon; 1890 meters","","","MZLS","","F. Schmid","May 8, 1961","Zwick, Peter. 1967. Revision der Gattung Chloroperla Newman (Plecoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 40(1/2):1-26"
1155787,"holotype","Triznaka spinosa Surdick, 1981","male","Southwestern U.S.A., California, Nevada County: CALIFORNIA: Nevada Co./ Sagehen Spring","","","USNM","USNM 76888","Sheldon, A. L.","June 27, 1966","Surdick. 1981. New Nearctic Chloroperlidae (Plecoptera). Great Basin Naturalist (Gr. Bas. Nat.) 41:349-359"
1155804,"holotype","Chloroperla neglecta graeca Aubert, 1956","male","Southeastern Europe, Greece: Péloponnèse, chemin de Anogya au Taygète, ruisseau principal; 1200 meters","","","MZLS","","J. Aubert","May 21, 1955","Aubert. 1956. Contribution à l'étude des Plècoptéres de Grèce. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 29(2):187-213"
1155805,"holotype","Siphonoperla ottomoogi Graf, 2008","male","Middle Europe, Austria: Nameless source spring of creek Rettenbach, Styria; 1400 meters","N 46.766700","E 15.066700","ABL","BL Acc. I-P-C-S-1-2007","","June 3, 2007","Graf. 2008. In Graf, Stradner & Weiss. A new Siphonoperla species from the Eastern Alps (Plecoptera: Chloroperlidae),  with comments on the genus. Zootaxa 1891"
1155808,"holotype","Isopteryx manevali Kimmins, 1935","male","Southwestern Europe, France: Mt. Mezenc, beaten out of grass, on banks of stream, at foot of mountain; 1600 meters","","","BMNH","","H. Maneval","June 5, 1933","Kimmins. 1935. A new brachypterous Isopteryx from France (Plecoptera). Annals and Magazine of Natural History (Ann. Mag. nat. Hist.) [10] 15((10)):645-650"
1155810,"holotype","Chloroperla (Isopteryx) mariana Navás, 1918","male","Southwestern Europe, Spain: Sierra de Moncayo (Saragosse)","","","MZBS","","","June 26, 1917","Navás. 1918. Dos Plecópteros nuevos de Aragón. Boletín de la Sociedad entomológica de España (Bol. Soc. Entomol. Esp.) 1:154-157"
1155814,"holotype","Siphonoperla korab Graf, 2012","male","Southeastern Europe, Yugoslavia, Macedonia: Macedonia, Korab Mts., tributary of Žaba river; 1830 meters","N 41.795917","E 20.605083","ABL","","A. Previšic","October 3, 2010","Graf. 2012. In Graf, Popijac, Previsic, Gamboa & Kucinec. Contribution to the knowledge of Siphonoperla in Europe  (Plecoptera: Chloroperlidae): Siphonoperla korab sp. n. Zootaxa 3164"
1155819,"holotype","Triznaka wallowa Kondratieff & Baumann, 2012","male","Northwestern U.S.A., Oregon, Union County: Fry Meadow Creek, Forest Road 62, above confluence Grand Ronde River, near junction of Wallowa River","","","USNM","","C. Kerst","July 2, 2011","Kondratieff & Baumann. 2012. A new species of the western North American genus Triznaka from Oregon (Plecoptera: Chloroperlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 8(2):10-15"
1155828,"holotype","Xanthoperla acuta Zwick, 1980","male","Indian Subcontinent, Pakistan: Swat, Miandam; 1800 meters","","","NHMB","","","June 2, 1978","Zwick, Peter. 1980. In Zwick, Peter & Sivec. Beitrage zur Kenntnis der Plecoptera des Himalaja. Entomologica Basiliensia (Entomol. Basil.) 5"
1155833,"holotype","Chloroperla kishanganga Aubert, 1959","male","Indian Subcontinent, Pakistan: Karakoram, Cachemire et Jammou, Gilgit","","","MZLS","","F. Schmid","July 9, 1954","Aubert. 1959. Plécoptères du Pakistan. Mèmoires de la Socièté Vaudoise des Sciences Naturelles (Mèm. Soc. Vaudoise Sci. Nat.) 12(3):65-91"
1155841,"holotype","Suwallia sierra Baumann & Bottorff, 1997","male","Southwestern U.S.A., California, Nevada County: California, Nevada Co., Sweetland Creek, Hwy 49, 3.2 km. South of North San Juan","","","USNM","USNM 105711","Baumann, R. W.; Mowerand, R. C.; Whiting, M. F.","May 18, 1983","Baumann & R.L. Bottorff. 1997. Two new species of Chloroperlidae (Plecoptera) from California. Great Basin Naturalist (Gr. Bas. Nat.) 57(4):343-347"
1155851,"holotype","Suwallia kerzhneri Zhiltzova & Zwick, 1971","male","Mongolia, Mongolia: Mongolia, Ara-Khnagay (Arkhangai) aimag, 25 km WSW Ikh-Tamir, flood-plain of the Khoyt-Tamryn-Gol River. Coordinates from Google Earth fitting this description.","N 47.293600","E 100.750200","ZIN","","","August 30, 1967","Zhiltzova & Peter Zwick. 1971. In Zwick, Peter, Levanidova & Zhiltzova. [On the stonefly fauna (Plecoptera) of the Soviet Far East]. Entomologicheskoe Obozrenie (Entomol. Obozr.) 50(4)"
