taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,taxonRank,taxonomicStatus,nomenclaturalStatus,namePublishedIn,taxonRemarks,modified
1156928,1156928,1156644,"Anacroneuria subcostalis","Klapálek, 1921","species","valid",,"Klapálek. 1921. Plécoptères nouveaux. Annales de la Société Entomologique de Belgique (Ann. Soc. ent. Belg.) 61:320-327",,"2013-07-20T16:40:00"
1156929,1156929,1156644,"Anacroneuria takutu","Stark, 2000","species","valid",,"Stark. 2000. Notes on the Anacroneuria (Plecoptera: Perlidae) of Guyana with the description of a new species. Aquatic Insects 22(4):305-310",,"2013-07-20T16:40:00"
1156930,1156930,1156644,"Anacroneuria talamanca","Stark, 1998","species","valid",,"Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603",,"2013-07-20T16:40:00"
1156931,1156931,1156644,"Anacroneuria tejon","Baena & Stark, 1999","species","valid",,"Baena & Stark. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)",,"2013-07-20T16:40:00"
1156932,1156932,1156644,"Anacroneuria tena","Stark, 2001","species","valid",,"Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42",,"2013-07-20T16:40:00"
1156933,1156933,1156644,"Anacroneuria timote","Stark, 1999","species","valid",,"Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93",,"2013-07-20T16:40:00"
1156934,1156934,1156644,"Anacroneuria tinctilamella","Jewett, 1959","species","valid",,"Jewett. 1959. Some stoneflies from Santa Catarina, Brazil (Plecoptera). American Midland Naturalist (Am. Midl. Nat.) 61(1):148-161",,"2013-07-20T16:40:00"
1156935,1156935,1156644,"Anacroneuria toni","Zúñiga & Stark, 2002","species","valid",,"Zúñiga & Stark. 2002. New species and records of Colombian Anacroneuria (Insecta, Plecoptera, Perlidae). Spixiana 25(3):209-224",,"2013-07-20T16:40:00"
1156936,1156936,1156644,"Anacroneuria toriba","Froehlich, 2002","species","valid",,"Froehlich. 2002. Anacroneuria mainly from southern Brazil and northeastern Argentina (Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 115(1):75-107",,"2013-07-20T16:40:00"
1156937,1156937,1156644,"Anacroneuria tornada","Stark, 1998","species","valid",,"Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603",,"2013-07-20T16:40:00"
1156938,1156938,1156644,"Anacroneuria trimacula","Jewett, 1959","species","valid",,"Jewett. 1959. Some stoneflies from Santa Catarina, Brazil (Plecoptera). American Midland Naturalist (Am. Midl. Nat.) 61(1):148-161",,"2013-07-20T16:40:00"
1156939,1156939,1156644,"Anacroneuria tungurahua","Stark, 2001","species","valid",,"Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42",,"2013-07-20T16:40:00"
1156940,1156940,1156644,"Anacroneuria tzapino","Stark, 2001","species","valid",,"Stark. 2001. Records and descriptions of Anacroneuria from Ecuador (Plecoptera: Perlidae). Scopolia 46:1-42",,"2013-07-20T16:40:00"
1156941,1156941,1156644,"Anacroneuria uatsi","Stark, 1998","species","valid",,"Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603",,"2013-07-20T16:40:00"
1156942,1156942,1156644,"Anacroneuria undulosa","Stark & Rojas, 1999","species","valid",,"Stark & Rojas. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)",,"2013-07-20T16:40:00"
1156943,1156943,1156644,"Anacroneuria uru","Stark & Sivec, 1998","species","valid",,"Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64",,"2013-07-20T16:40:00"
1156944,1156944,1156644,"Anacroneuria uyara","Froehlich, 2002","species","valid",,"Froehlich. 2002. Anacroneuria mainly from southern Brazil and northeastern Argentina (Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 115(1):75-107",,"2013-07-20T16:40:00"
1156945,1156945,1156644,"Anacroneuria valle","Zúñiga & Baena, 1999","species","valid",,"Zúñiga & Baena. 1999. In Stark, Zúñiga, Rojas & Baena. Colombian Anacroneuria: descriptions of new and old species (Insecta, Plecoptera, Perlidae). Spixiana 22(1)",,"2013-07-20T16:40:00"
1156946,1156946,1156644,"Anacroneuria varilla","Stark, 1998","species","valid",,"Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603",,"2013-07-20T16:40:00"
1156947,1156947,1156644,"Anacroneuria ventana","Stark, 1998","species","valid",,"Stark. 1998. The Anacroneuria of Costa Rica and Panama (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 111(3):551-603",,"2013-07-20T16:40:00"
1156948,1156948,1156644,"Anacroneuria vespertilio","Klapálek, 1921","species","valid",,"Klapálek. 1921. Plécoptères nouveaux. Annales de la Société Entomologique de Belgique (Ann. Soc. ent. Belg.) 61:320-327",,"2013-07-20T16:40:00"
1156949,1156949,1156644,"Anacroneuria vilcabamba","Stark & Sivec, 1998","species","valid",,"Stark & Sivec. 1998. Anacroneuria of Peru and Bolivia (Plecoptera: Perlidae). Scopolia 40:1-64",,"2013-07-20T16:40:00"
1156950,1156950,1156644,"Anacroneuria viridis","Klapálek, 1921","species","invalid","dubimum","Klapálek. 1921. Plécoptères nouveaux. Annales de la Société Entomologique de Belgique (Ann. Soc. ent. Belg.) 61:320-327",,"2013-07-20T16:40:00"
1156951,1156951,1156644,"Anacroneuria vistosa","Stark, 1995","species","valid",,"Stark. 1995. New species and records of Anacroneuria (Klapalek) from Venezuela (Insecta, Plecoptera, Perlidae). Spixiana 18(3):211-249",,"2013-07-20T16:40:00"
1156952,1156952,1156644,"Anacroneuria vitripennis","Klapálek, 1922","species","valid",,"Klapálek. 1922. Plécoptères nouveaux. Annales de la Société Entomologique de Belgique (Ann. Soc. ent. Belg.) 62:89-95",,"2013-07-20T16:40:00"
1156953,1156953,1156644,"Anacroneuria v-nigrum","(Navás, 1932)","species","invalid","dubimum","Navás. 1932. Insectos suramericanos. Serie 06. Plecópteros. Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales de Madrid (Rev. Acad. Cienc. Madrid) 29:52-66","Check Jewett and Illies for when new combination was made to Anacroneuria.","2013-07-20T16:40:00"
1156954,1156954,1156644,"Anacroneuria wapishana","Stark, 1999","species","valid",,"Stark. 1999. Anacroneuria from northeastern South America (Insecta: Plecoptera: Perlidae). Proceedings of the Biological Society of Washington (Proc.Biol.Soc.Wash.) 112(1):70-93",,"2013-07-20T16:40:00"
